,feature,predict,label,MSE,MAE,MSE_ave,MAE_ave,R2
1828,FVMFPWITKL,0.629646360874176,0.6303812265396118,1.4277658462232898e-06,0.0011948915625374923,0.00227058131392297,0.03735960399730456,0.9491751993922308
1829,DKDGKVCSIR,0.3428650200366974,0.37330877780914307,0.0024504034272602045,0.04950154974604537,0.00227058131392297,0.03735960399730456,0.9491751993922308
1830,GDANHQDRN,0.2848922610282898,0.2933579683303833,0.00018948183127232314,0.013765239964211418,0.00227058131392297,0.03735960399730456,0.9491751993922308
1831,WRMNH,0.5880740284919739,0.6205412745475769,0.0027869679883838843,0.05279174166840761,0.00227058131392297,0.03735960399730456,0.9491751993922308
1832,DHFPDSNW,0.44940581917762756,0.45571959018707275,0.00010539468955871213,0.010266191580070583,0.00227058131392297,0.03735960399730456,0.9491751993922308
1833,TLPVG,0.517341673374176,0.6125461459159851,0.02396380506710671,0.15480247112726175,0.00227058131392297,0.03735960399730456,0.9491751993922308
1834,VGNKIYDP,0.4631933569908142,0.46186962723731995,4.632759303335051e-06,0.0021523845621391757,0.00227058131392297,0.03735960399730456,0.9491751993922308
1835,GQYPVH,0.5413761138916016,0.5658056735992432,0.001577874127967253,0.039722463770104355,0.00227058131392297,0.03735960399730456,0.9491751993922308
1836,FPSLRL,0.5349359512329102,0.5602706670761108,0.001696966038202984,0.041194247634869896,0.00227058131392297,0.03735960399730456,0.9491751993922308
1837,DQWRVGSQ,0.3699905276298523,0.3929889500141144,0.0013984185214972347,0.037395434500714586,0.00227058131392297,0.03735960399730456,0.9491751993922308
1838,NHVKVHIPHR,0.4828932285308838,0.49507996439933777,0.0003926592860330305,0.01981563236520678,0.00227058131392297,0.03735960399730456,0.9491751993922308
1839,VAHDAFFPH,0.5105926394462585,0.5412054657936096,0.002477695496923229,0.04977645524666485,0.00227058131392297,0.03735960399730456,0.9491751993922308
1840,IFERHMWTS,0.5319556593894958,0.5393604636192322,0.0001449666949445609,0.012040211582217353,0.00227058131392297,0.03735960399730456,0.9491751993922308
1841,CCPSNEYVRW,0.5901784300804138,0.632226288318634,0.004674431870322997,0.06836981695399658,0.00227058131392297,0.03735960399730456,0.9491751993922308
1842,DHPQYDTVKY,0.5132872462272644,0.5184502005577087,7.047541510174043e-05,0.008394963674831502,0.00227058131392297,0.03735960399730456,0.9491751993922308
1843,VIDKMFETYR,0.5400484800338745,0.5209102630615234,0.0009683760134584133,0.031118740550645896,0.00227058131392297,0.03735960399730456,0.9491751993922308
1844,EWIDV,0.4751163721084595,0.420049250125885,0.008017257526522076,0.08953913963469873,0.00227058131392297,0.03735960399730456,0.9491751993922308
1845,IARDMSWF,0.5640773177146912,0.5498155355453491,0.000537760220706068,0.02318965762373537,0.00227058131392297,0.03735960399730456,0.9491751993922308
1846,LINIQVP,0.4302622675895691,0.45940962433815,0.0022461534819022176,0.04739360169793194,0.00227058131392297,0.03735960399730456,0.9491751993922308
1847,WVGHSSYEN,0.4504026174545288,0.44772449135780334,1.8962828554201244e-05,0.004354632998795793,0.00227058131392297,0.03735960399730456,0.9491751993922308
1848,RSTASEMYVK,0.45898258686065674,0.45510461926460266,3.9760279375371685e-05,0.006305575261256635,0.00227058131392297,0.03735960399730456,0.9491751993922308
1849,HLWDDDYI,0.43997427821159363,0.4003690779209137,0.004147109508743862,0.06439805516274433,0.00227058131392297,0.03735960399730456,0.9491751993922308
1850,IAILEWNEMG,0.39815592765808105,0.39421895146369934,4.0979499809898345e-05,0.00640152324137766,0.00227058131392297,0.03735960399730456,0.9491751993922308
1851,SNPEVHRC,0.45799368619918823,0.43911445140838623,0.0009423448269351114,0.030697635526781397,0.00227058131392297,0.03735960399730456,0.9491751993922308
1852,NIGQELDYWQ,0.41706228256225586,0.3948339819908142,0.0013063320948443582,0.03614321644298357,0.00227058131392297,0.03735960399730456,0.9491751993922308
1853,MHGHD,0.4821869730949402,0.4495695233345032,0.002812814420445442,0.053035972890533856,0.00227058131392297,0.03735960399730456,0.9491751993922308
1854,RMDSPR,0.3343770205974579,0.3493235111236572,0.0005906354883545242,0.024302993403169992,0.00227058131392297,0.03735960399730456,0.9491751993922308
1855,KGTKVYTYV,0.47522884607315063,0.4637146592140198,0.0003505158183907198,0.01872206768470619,0.00227058131392297,0.03735960399730456,0.9491751993922308
1856,MIMWWTW,0.7535791993141174,0.7047970294952393,0.006291631861431704,0.07931980749744483,0.00227058131392297,0.03735960399730456,0.9491751993922308
1857,DLWICEVG,0.38421010971069336,0.37699878215789795,0.0001374901293952074,0.011725618508002356,0.00227058131392297,0.03735960399730456,0.9491751993922308
1858,VLFGI,0.7302113175392151,0.6543664932250977,0.015208730877054029,0.12332368335828292,0.00227058131392297,0.03735960399730456,0.9491751993922308
1859,KLFQHTAGWT,0.551026463508606,0.5547356009483337,3.637365371483566e-05,0.0060310574292437025,0.00227058131392297,0.03735960399730456,0.9491751993922308
1860,PLTCSFNFML,0.6092708706855774,0.5830258727073669,0.0018211015454800993,0.042674366374676254,0.00227058131392297,0.03735960399730456,0.9491751993922308
1861,WNQRWRTFFY,0.5991050601005554,0.6494465470314026,0.006700283115141341,0.08185525710143082,0.00227058131392297,0.03735960399730456,0.9491751993922308
1862,TPVGGQRIN,0.3194274604320526,0.34563344717025757,0.0018156917047833193,0.042610934098929576,0.00227058131392297,0.03735960399730456,0.9491751993922308
1863,VIKEGDWP,0.47166669368743896,0.45940962433815,0.00039720468492100616,0.019929994604138912,0.00227058131392297,0.03735960399730456,0.9491751993922308
1864,DINGRSW,0.47322899103164673,0.48093482851982117,0.00015699317300852032,0.012529691656562036,0.00227058131392297,0.03735960399730456,0.9491751993922308
1865,KNFAR,0.3092871904373169,0.32902830839157104,0.0010303494949214474,0.03209905753945819,0.00227058131392297,0.03735960399730456,0.9491751993922308
1866,KMIMTMFS,0.5453863739967346,0.5166051983833313,0.0021900706974247747,0.04679819117684758,0.00227058131392297,0.03735960399730456,0.9491751993922308
1867,IATSNLQNRQ,0.29927507042884827,0.28351786732673645,0.0006564465064583934,0.025621212041166075,0.00227058131392297,0.03735960399730456,0.9491751993922308
1868,DHGVWQ,0.4283926486968994,0.482779860496521,0.007820502614621788,0.08843360568597092,0.00227058131392297,0.03735960399730456,0.9491751993922308
1869,QAYNVNPME,0.3466479778289795,0.34809350967407227,5.524543568115513e-06,0.0023504347615102006,0.00227058131392297,0.03735960399730456,0.9491751993922308
1870,KRSCTWPADY,0.5121219754219055,0.5418204069137573,0.002331890222118583,0.048289649223395514,0.00227058131392297,0.03735960399730456,0.9491751993922308
1871,ECSDDDE,0.05008254945278168,0.0338253453373909,0.0006987676530025725,0.02643421368232035,0.00227058131392297,0.03735960399730456,0.9491751993922308
1872,PRFQDTGAHD,0.46811574697494507,0.4858548939228058,0.0008319678390890863,0.028843852708837048,0.00227058131392297,0.03735960399730456,0.9491751993922308
1873,CKMQSAYLWC,0.5926461219787598,0.5541206002235413,0.003924082540393291,0.06264249787798448,0.00227058131392297,0.03735960399730456,0.9491751993922308
1874,NPHDRKP,0.40427276492118835,0.39360398054122925,0.0003009337878135594,0.01734744326445714,0.00227058131392297,0.03735960399730456,0.9491751993922308
1875,DRISRS,0.39223432540893555,0.38560888171195984,0.00011605691205227976,0.010772971365982542,0.00227058131392297,0.03735960399730456,0.9491751993922308
1876,LTVYQE,0.5046595931053162,0.5104551315307617,8.88032080030974e-05,0.009423545405159217,0.00227058131392297,0.03735960399730456,0.9491751993922308
1877,ACIDQEKQKH,0.38048142194747925,0.3696187138557434,0.0003119732044707386,0.01766276321730942,0.00227058131392297,0.03735960399730456,0.9491751993922308
1878,VCDYEEPC,0.27011269330978394,0.2091020792722702,0.009841286326290975,0.09920325763950988,0.00227058131392297,0.03735960399730456,0.9491751993922308
1879,WTSIETDVW,0.4581782817840576,0.4231242537498474,0.003248754805710608,0.05699784913231909,0.00227058131392297,0.03735960399730456,0.9491751993922308
1880,NATKFSP,0.4498702585697174,0.4803198575973511,0.002451343837113738,0.049511047626905835,0.00227058131392297,0.03735960399730456,0.9491751993922308
1881,RVHCC,0.605810821056366,0.5977860689163208,0.0001702567465474286,0.01304824687639794,0.00227058131392297,0.03735960399730456,0.9491751993922308
1882,MHPKAMMK,0.40791553258895874,0.40467408299446106,2.7779192725033482e-05,0.005270596998920851,0.00227058131392297,0.03735960399730456,0.9491751993922308
1883,GQLYM,0.5252907872200012,0.5079951286315918,0.0007908885412216409,0.02812274064207898,0.00227058131392297,0.03735960399730456,0.9491751993922308
1884,ASLEEG,0.1567911058664322,0.16543665528297424,0.00019761789576894814,0.01405766323998936,0.00227058131392297,0.03735960399730456,0.9491751993922308
1885,RADMCLQF,0.45338380336761475,0.49323493242263794,0.004198772423082731,0.06479793533040024,0.00227058131392297,0.03735960399730456,0.9491751993922308
1886,HQCTNFN,0.4705512523651123,0.4317343831062317,0.003983658352474425,0.06311622891518809,0.00227058131392297,0.03735960399730456,0.9491751993922308
1887,ICCIWDIL,0.5693095922470093,0.5756458044052124,0.00010614523347299717,0.010302680887662063,0.00227058131392297,0.03735960399730456,0.9491751993922308
1888,RHAGGVL,0.42020028829574585,0.41389918327331543,0.00010497225143880646,0.010245596685347635,0.00227058131392297,0.03735960399730456,0.9491751993922308
1889,ALRRFFDIY,0.5264790058135986,0.5239853262901306,1.6440777577266165e-05,0.004054722873053862,0.00227058131392297,0.03735960399730456,0.9491751993922308
1890,CQTTAVQI,0.3534521460533142,0.38499385118484497,0.002630337099256151,0.05128681213778208,0.00227058131392297,0.03735960399730456,0.9491751993922308
1891,FGTQMT,0.4778255820274353,0.451414555311203,0.001844215401897396,0.04294432910056223,0.00227058131392297,0.03735960399730456,0.9491751993922308
1892,IGRRFDI,0.47317779064178467,0.48339489102363586,0.00027599193809873347,0.01661300508934893,0.00227058131392297,0.03735960399730456,0.9491751993922308
1893,PHQSGRKH,0.3992754817008972,0.4231242537498474,0.0015037412757337022,0.03877810304454954,0.00227058131392297,0.03735960399730456,0.9491751993922308
1894,YKFLS,0.7017788887023926,0.7121771574020386,0.00028586642281393975,0.016907584771750805,0.00227058131392297,0.03735960399730456,0.9491751993922308
1895,NSFKY,0.6245545744895935,0.5971710085868835,0.0019825359840172753,0.04452567780525385,0.00227058131392297,0.03735960399730456,0.9491751993922308
1896,LNFMDHSLNW,0.5625017285346985,0.5830258727073669,0.0011137076147323067,0.0333722581605187,0.00227058131392297,0.03735960399730456,0.9491751993922308
1897,WMKMFDD,0.5574063062667847,0.563345730304718,9.326737209893944e-05,0.009657503409211898,0.00227058131392297,0.03735960399730456,0.9491751993922308
1898,GGGMHDIV,0.37078213691711426,0.3726937472820282,9.661394790563204e-06,0.003108278428738842,0.00227058131392297,0.03735960399730456,0.9491751993922308
1899,QAGHSQG,0.3202551007270813,0.3333333432674408,0.000452209675310954,0.021265222202247358,0.00227058131392297,0.03735960399730456,0.9491751993922308
1900,RHWRE,0.5639058947563171,0.5596556663513184,4.776014256480582e-05,0.006910871331808011,0.00227058131392297,0.03735960399730456,0.9491751993922308
1901,QHKKL,0.36176538467407227,0.38868391513824463,0.0019157717728939007,0.04376953018817886,0.00227058131392297,0.03735960399730456,0.9491751993922308
1902,VYRAIQMQEM,0.44655758142471313,0.47293975949287415,0.0018401887455389762,0.04289742119916973,0.00227058131392297,0.03735960399730456,0.9491751993922308
1903,WITYW,0.8095369935035706,0.7675276398658752,0.004665874729515801,0.06830720847403882,0.00227058131392297,0.03735960399730456,0.9491751993922308
1904,AYKHDP,0.5125923156738281,0.5559656023979187,0.004973770498533064,0.07052496365495742,0.00227058131392297,0.03735960399730456,0.9491751993922308
1905,WLSLWSSQYD,0.5571621060371399,0.6063960790634155,0.006408713284756917,0.08005443950685631,0.00227058131392297,0.03735960399730456,0.9491751993922308
1906,LQYSC,0.6417276859283447,0.6033210754394531,0.0038998961059680676,0.06244914816046787,0.00227058131392297,0.03735960399730456,0.9491751993922308
1907,FNRSRRT,0.2995959520339966,0.3075031340122223,0.0001653044494213636,0.01285707779479317,0.00227058131392297,0.03735960399730456,0.9491751993922308
1908,ENPDIHSLDT,0.3279917240142822,0.3191882073879242,0.00020490542331396192,0.014314517921116376,0.00227058131392297,0.03735960399730456,0.9491751993922308
1909,DDGMK,0.07098035514354706,0.08302586525678635,0.0003836113681505072,0.01958599928904592,0.00227058131392297,0.03735960399730456,0.9491751993922308
1910,FPNCSMIANA,0.4412442445755005,0.40467408299446106,0.0035358581518528417,0.05946308225994379,0.00227058131392297,0.03735960399730456,0.9491751993922308
1911,HWVLFMCMLC,0.6370146870613098,0.6297662854194641,0.00013890746182364,0.011785900976320818,0.00227058131392297,0.03735960399730456,0.9491751993922308
1912,TCACKRDP,0.35754361748695374,0.36531370878219604,0.00015962220979575447,0.012634168346027153,0.00227058131392297,0.03735960399730456,0.9491751993922308
1913,IMQVAQSF,0.4783761501312256,0.46740472316741943,0.00031824919104715677,0.017839540101896034,0.00227058131392297,0.03735960399730456,0.9491751993922308
1914,QHWWIQHCG,0.47767287492752075,0.44772449135780334,0.002371307359936542,0.04869607129878695,0.00227058131392297,0.03735960399730456,0.9491751993922308
1915,PLPTGKY,0.5595741271972656,0.5731857419013977,0.0004898469070453223,0.022132485333674623,0.00227058131392297,0.03735960399730456,0.9491751993922308
1916,PFQGTIH,0.5315790772438049,0.5295203328132629,1.120587955587503e-05,0.0033475184175557615,0.00227058131392297,0.03735960399730456,0.9491751993922308
1917,IKHHFVQ,0.5535511374473572,0.536285400390625,0.0007881544300557069,0.028074088231957006,0.00227058131392297,0.03735960399730456,0.9491751993922308
1918,VGFPMHV,0.6217432022094727,0.6242311596870422,1.636541348177371e-05,0.004045418826496672,0.00227058131392297,0.03735960399730456,0.9491751993922308
1919,NGMDFMI,0.4354473352432251,0.4575645923614502,0.0012933128991341044,0.0359626597894831,0.00227058131392297,0.03735960399730456,0.9491751993922308
1920,PQFACLR,0.4448956251144409,0.43296438455581665,0.00037636764343367403,0.01940019699471307,0.00227058131392297,0.03735960399730456,0.9491751993922308
1921,FFKIICMTQC,0.5633791089057922,0.5528905391693115,0.0002908530456316782,0.017054414256481465,0.00227058131392297,0.03735960399730456,0.9491751993922308
1922,KAHMQMQMAI,0.4565274119377136,0.45264455676078796,3.986056595003781e-05,0.006313522467690902,0.00227058131392297,0.03735960399730456,0.9491751993922308
1923,GNRGIDYDF,0.4299575686454773,0.38007378578186035,0.00657899923535536,0.08111103029400724,0.00227058131392297,0.03735960399730456,0.9491751993922308
1924,KWTCF,0.6795758605003357,0.7054121494293213,0.0017648237552826446,0.04200980546589861,0.00227058131392297,0.03735960399730456,0.9491751993922308
1925,TKSVPW,0.6026735901832581,0.6020910739898682,8.97133515023211e-07,0.0009471713229523004,0.00227058131392297,0.03735960399730456,0.9491751993922308
1926,EVLGRQDG,0.23355096578598022,0.23554740846157074,1.0537916791680005e-05,0.00324621576480677,0.00227058131392297,0.03735960399730456,0.9491751993922308
1927,MDVKAVWAR,0.4037081301212311,0.4458795189857483,0.00470193784719927,0.06857067775076509,0.00227058131392297,0.03735960399730456,0.9491751993922308
1928,NWYFPIFN,0.5654579997062683,0.615006148815155,0.006490765922674763,0.08056528981313704,0.00227058131392297,0.03735960399730456,0.9491751993922308
1929,DFVFIDDHS,0.3783107101917267,0.37699878215789795,4.5505207634582515e-06,0.0021331949661149707,0.00227058131392297,0.03735960399730456,0.9491751993922308
1930,TCGNQAE,0.2949349582195282,0.2792128324508667,0.0006535271097659523,0.025564176297427466,0.00227058131392297,0.03735960399730456,0.9491751993922308
1931,TWATPL,0.5556981563568115,0.5627306699752808,0.0001307561845218468,0.011434867053090159,0.00227058131392297,0.03735960399730456,0.9491751993922308
1932,DPGGIRRE,0.2937476634979248,0.2970479726791382,2.8797204519517897e-05,0.005366302686162783,0.00227058131392297,0.03735960399730456,0.9491751993922308
1933,KLCPFHAGQF,0.5487204194068909,0.5541206002235413,7.710058603894745e-05,0.00878069393834835,0.00227058131392297,0.03735960399730456,0.9491751993922308
1934,WHIESHTI,0.5148646235466003,0.49507996439933777,0.0010348996040959184,0.03216985551872931,0.00227058131392297,0.03735960399730456,0.9491751993922308
1935,HHFERCFFWK,0.6154947280883789,0.5916360020637512,0.0015049967976331015,0.038794288208872985,0.00227058131392297,0.03735960399730456,0.9491751993922308
1936,YCARE,0.49776703119277954,0.47908979654312134,0.000922287294301847,0.030369183299882252,0.00227058131392297,0.03735960399730456,0.9491751993922308
1937,YLGGIDIIMP,0.48631465435028076,0.45940962433815,0.0019138506205305251,0.04374757845333299,0.00227058131392297,0.03735960399730456,0.9491751993922308
1938,WYEICSRWYK,0.6237062215805054,0.6685116291046143,0.005307645875658655,0.0728535920573492,0.00227058131392297,0.03735960399730456,0.9491751993922308
1939,MGGGT,0.3339541554450989,0.2872079312801361,0.005777422790946884,0.07600935989039037,0.00227058131392297,0.03735960399730456,0.9491751993922308
1940,FSCDHAK,0.47562092542648315,0.4803198575973511,5.837668477679958e-05,0.00764046364933435,0.00227058131392297,0.03735960399730456,0.9491751993922308
1941,KDTFIKDEH,0.4237625002861023,0.41082414984703064,0.0004425872468288178,0.021037757647354383,0.00227058131392297,0.03735960399730456,0.9491751993922308
1942,HNTQNDWK,0.4269266724586487,0.40836408734321594,0.0009109991918946437,0.030182763158707715,0.00227058131392297,0.03735960399730456,0.9491751993922308
1943,YENWAWRQF,0.4940100908279419,0.4624846577644348,0.0026276238671272202,0.05126035375538507,0.00227058131392297,0.03735960399730456,0.9491751993922308
1944,VIRFCKHPK,0.4318656921386719,0.45817965269088745,0.001830684541099718,0.042786499519120724,0.00227058131392297,0.03735960399730456,0.9491751993922308
1945,MFSTWDEYT,0.46240442991256714,0.45940962433815,2.37125544589089e-05,0.004869553825445294,0.00227058131392297,0.03735960399730456,0.9491751993922308
1946,KFRAMIC,0.45442092418670654,0.46924975514411926,0.0005813730615871562,0.024111678945837767,0.00227058131392297,0.03735960399730456,0.9491751993922308
1947,LAMMYH,0.6420227885246277,0.6777368187904358,0.0033722425220894044,0.05807101275240001,0.00227058131392297,0.03735960399730456,0.9491751993922308
1948,LVTPWMMK,0.5378396511077881,0.5405904054641724,2.0005282773774074e-05,0.004472726548065964,0.00227058131392297,0.03735960399730456,0.9491751993922308
1949,KVEQMRSV,0.38143718242645264,0.35424357652664185,0.001955125653655447,0.04421680284298546,0.00227058131392297,0.03735960399730456,0.9491751993922308
1950,QQIWIILSSW,0.5697409510612488,0.5344403982162476,0.003294610586221186,0.05739869847149137,0.00227058131392297,0.03735960399730456,0.9491751993922308
1951,HWYYKMWRKI,0.5609301924705505,0.589790940284729,0.00220219734928009,0.04692757557428351,0.00227058131392297,0.03735960399730456,0.9491751993922308
1952,VFTMCCWA,0.603193998336792,0.5621156096458435,0.004461366229655635,0.06679345948261428,0.00227058131392297,0.03735960399730456,0.9491751993922308
1953,FGAMFMQQH,0.4446413516998291,0.41082414984703064,0.00302354485053819,0.05498676977726724,0.00227058131392297,0.03735960399730456,0.9491751993922308
1954,LWTLAERN,0.4341028928756714,0.4710947275161743,0.003617868836330694,0.06014872264920257,0.00227058131392297,0.03735960399730456,0.9491751993922308
1955,QKCWWNQ,0.49440890550613403,0.44403448700904846,0.00670905214448636,0.08190880382771049,0.00227058131392297,0.03735960399730456,0.9491751993922308
1956,YCRKQ,0.31603705883026123,0.31795820593833923,9.7580338070598e-06,0.003123785173000826,0.00227058131392297,0.03735960399730456,0.9491751993922308
1957,WKRFRCN,0.4085882902145386,0.41881924867630005,0.000276741135432567,0.016635538327104626,0.00227058131392297,0.03735960399730456,0.9491751993922308
1958,LGKNSMVLDI,0.4519180655479431,0.43296438455581665,0.0009497913481603357,0.03081868504917651,0.00227058131392297,0.03735960399730456,0.9491751993922308
1959,DNIMIVGP,0.31130021810531616,0.3013530671596527,0.00026160045333492636,0.01617406730958315,0.00227058131392297,0.03735960399730456,0.9491751993922308
1960,DLSQILG,0.3216589093208313,0.30811807513237,0.0004847657361369641,0.02201739621610521,0.00227058131392297,0.03735960399730456,0.9491751993922308
1961,TRYKHIIKQ,0.372009813785553,0.33148831129074097,0.0043412236069959136,0.06588796253486606,0.00227058131392297,0.03735960399730456,0.9491751993922308
1962,PFWYER,0.6624688506126404,0.7183272242546082,0.008249310473051738,0.0908257148226852,0.00227058131392297,0.03735960399730456,0.9491751993922308
1963,MWEYY,0.7295238375663757,0.6863468289375305,0.004928856526455756,0.07020581547461546,0.00227058131392297,0.03735960399730456,0.9491751993922308
1964,SCGTI,0.48371630907058716,0.5049201250076294,0.0011886914169634598,0.03447740444063996,0.00227058131392297,0.03735960399730456,0.9491751993922308
1965,ACDGAWH,0.46785247325897217,0.42742928862571716,0.004320182826372124,0.06572809769324017,0.00227058131392297,0.03735960399730456,0.9491751993922308
1966,CVDCYV,0.5810423493385315,0.5762607455253601,6.0448879348694434e-05,0.007774887738655423,0.00227058131392297,0.03735960399730456,0.9491751993922308
1967,YKETSP,0.4942818880081177,0.5030750632286072,0.00020442430522293783,0.014297702795307288,0.00227058131392297,0.03735960399730456,0.9491751993922308
1968,VWRTIMP,0.5407644510269165,0.5602706670761108,0.0010059748792948032,0.0317171070448552,0.00227058131392297,0.03735960399730456,0.9491751993922308
1969,ANEVFFPCAM,0.44631537795066833,0.4372694194316864,0.00021634669218638857,0.014708728435401497,0.00227058131392297,0.03735960399730456,0.9491751993922308
1970,PMRMRGRHFM,0.4725137948989868,0.4563346207141876,0.0006920759808830344,0.02630733701618304,0.00227058131392297,0.03735960399730456,0.9491751993922308
1971,NKKKNTIWL,0.3579407334327698,0.3554735779762268,1.6092892362610764e-05,0.0040115947405752195,0.00227058131392297,0.03735960399730456,0.9491751993922308
1972,TYHFMT,0.6595274806022644,0.6863468289375305,0.0019016803444012794,0.04360826004785423,0.00227058131392297,0.03735960399730456,0.9491751993922308
1973,QLVDR,0.42265114188194275,0.4323493540287018,0.00024867059622486716,0.015769292825769554,0.00227058131392297,0.03735960399730456,0.9491751993922308
1974,VVDQLS,0.3887556493282318,0.4286593496799469,0.00420985770532764,0.06488341625814442,0.00227058131392297,0.03735960399730456,0.9491751993922308
1975,KTDYC,0.6173416376113892,0.615006148815155,1.4421042346081905e-05,0.003797504752608205,0.00227058131392297,0.03735960399730456,0.9491751993922308
1976,FPSPL,0.6852837204933167,0.7207872271537781,0.0033326029621918505,0.057728701372816715,0.00227058131392297,0.03735960399730456,0.9491751993922308
1977,HAPPE,0.4532265067100525,0.4876999258995056,0.0031420261579184075,0.056053779158219186,0.00227058131392297,0.03735960399730456,0.9491751993922308
1978,SEDGGWY,0.43308764696121216,0.4323493540287018,1.441114532589278e-06,0.0012004642987566427,0.00227058131392297,0.03735960399730456,0.9491751993922308
1979,SCNTSPMW,0.5061810612678528,0.4797048270702362,0.001853333191716517,0.04305035646445354,0.00227058131392297,0.03735960399730456,0.9491751993922308
1980,IRWRCK,0.37842124700546265,0.3806888461112976,1.3594825259453646e-05,0.0036871161168932076,0.00227058131392297,0.03735960399730456,0.9491751993922308
1981,FEVNHII,0.4994235634803772,0.4907749593257904,0.0001977575693797666,0.014062630244010776,0.00227058131392297,0.03735960399730456,0.9491751993922308
1982,PNVMMNMR,0.316198468208313,0.3394834101200104,0.0014334791923565637,0.03786131524863556,0.00227058131392297,0.03735960399730456,0.9491751993922308
1983,QPKWFGD,0.5181317329406738,0.4630996882915497,0.00800704691675258,0.08948210389096012,0.00227058131392297,0.03735960399730456,0.9491751993922308
1984,NTKCCE,0.43280044198036194,0.43911445140838623,0.00010540264946936791,0.010266579248677132,0.00227058131392297,0.03735960399730456,0.9491751993922308
1985,DAKMY,0.5306668877601624,0.5141451954841614,0.000721689079360876,0.026864271428067354,0.00227058131392297,0.03735960399730456,0.9491751993922308
1986,MVSICVQ,0.4615212082862854,0.4704797565937042,0.00021218581902764498,0.014566599432525251,0.00227058131392297,0.03735960399730456,0.9491751993922308
1987,YITLRANVVW,0.5765604376792908,0.5651906728744507,0.0003417779476559723,0.018487237426288772,0.00227058131392297,0.03735960399730456,0.9491751993922308
1988,DVHFFMGYNV,0.53296959400177,0.600246012210846,0.0119664904580405,0.10939145514180026,0.00227058131392297,0.03735960399730456,0.9491751993922308
1989,GIMTCPDGK,0.3485294282436371,0.330258309841156,0.0008826150723750502,0.029708838287200834,0.00227058131392297,0.03735960399730456,0.9491751993922308
1990,QQKPMI,0.2441229522228241,0.2853628993034363,0.004496527711771895,0.06705615342212745,0.00227058131392297,0.03735960399730456,0.9491751993922308
1991,VLELQLAEAP,0.3184431195259094,0.30258306860923767,0.0006650437710277377,0.025788442586316407,0.00227058131392297,0.03735960399730456,0.9491751993922308
1992,PRWFPS,0.6655517220497131,0.6346864104270935,0.0025187345977166755,0.050186996301000875,0.00227058131392297,0.03735960399730456,0.9491751993922308
1993,WKNDC,0.5644164681434631,0.6186962127685547,0.0077896270854384605,0.08825886406156869,0.00227058131392297,0.03735960399730456,0.9491751993922308
1994,EICNHE,0.29279017448425293,0.2995080351829529,0.00011931720289232,0.01092324140959633,0.00227058131392297,0.03735960399730456,0.9491751993922308
1995,VSETKN,0.3983291983604431,0.41020911931991577,0.0003731368818350776,0.01931675132715327,0.00227058131392297,0.03735960399730456,0.9491751993922308
1996,WLHTHQF,0.591813325881958,0.5873308777809143,5.3121657255775265e-05,0.007288460554587317,0.00227058131392297,0.03735960399730456,0.9491751993922308
1997,IGLGIGSV,0.41528668999671936,0.42250922322273254,0.000137917752872742,0.011743838932510187,0.00227058131392297,0.03735960399730456,0.9491751993922308
1998,RAQVRGQM,0.15989863872528076,0.13960643112659454,0.001088678557141613,0.03299512929420967,0.00227058131392297,0.03735960399730456,0.9491751993922308
1999,FMNTT,0.5608226656913757,0.5424354672431946,0.0008938655553478072,0.02989758444001467,0.00227058131392297,0.03735960399730456,0.9491751993922308
2000,LMKITFGGME,0.4927002787590027,0.4993849992752075,0.00011814288840465092,0.010869355473285935,0.00227058131392297,0.03735960399730456,0.9491751993922308
2001,TASQIFSTVT,0.4580153822898865,0.42742928862571716,0.0024733700858748753,0.04973298790415548,0.00227058131392297,0.03735960399730456,0.9491751993922308
2002,PIPHISKQ,0.4695841670036316,0.44218945503234863,0.0019841502353772802,0.04454380131261004,0.00227058131392297,0.03735960399730456,0.9491751993922308
2003,FPRDV,0.603075385093689,0.5596556663513184,0.004984425251004464,0.07060046211608295,0.00227058131392297,0.03735960399730456,0.9491751993922308
2004,KTLLHHC,0.5762494206428528,0.6039360761642456,0.0020266654792259935,0.04501850152133002,0.00227058131392297,0.03735960399730456,0.9491751993922308
2005,CAFEECSY,0.4163895547389984,0.4624846577644348,0.005617597975598598,0.07495063692590342,0.00227058131392297,0.03735960399730456,0.9491751993922308
2006,FAFSP,0.7153297662734985,0.7453874349594116,0.0023886452861303213,0.04887376889631412,0.00227058131392297,0.03735960399730456,0.9491751993922308
2007,KHMMWMYFKL,0.6223825812339783,0.6599016189575195,0.0037217265278234176,0.06100595485543536,0.00227058131392297,0.03735960399730456,0.9491751993922308
2008,VMSLFQKH,0.5141013264656067,0.519065260887146,6.514680875327787e-05,0.008071357305514226,0.00227058131392297,0.03735960399730456,0.9491751993922308
2009,NTSWTCKDPP,0.4558578133583069,0.4354243874549866,0.0011038840295554031,0.033224750255726576,0.00227058131392297,0.03735960399730456,0.9491751993922308
2010,TFFQR,0.6064727902412415,0.6365314722061157,0.002388806336864901,0.048875416487891954,0.00227058131392297,0.03735960399730456,0.9491751993922308
2011,TVGFHGQAR,0.3662997782230377,0.39052894711494446,0.0015520943219047127,0.03939662830629942,0.00227058131392297,0.03735960399730456,0.9491751993922308
2012,FHTVRGVITY,0.5566914677619934,0.5498155355453491,0.0001249983410273118,0.011180265695738711,0.00227058131392297,0.03735960399730456,0.9491751993922308
